path,condition,test_type,cell,visit,test_id,rpt_T_degC,size_MB,DOD_pct,C_ch,C_dis,T_degC,rows,duration_s,dt_median_s,dt_mean_s,V_min,V_max,V_mean,V_std,I_min,I_max,I_mean,I_std,T_min,T_max,T_mean,T_std,Ah_min,Ah_max,Ah_span,n_steps,Q_charge_Ah_total,Q_discharge_Ah_total,parse_status
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN6H3_CYC_at25degC_V07_5041.ird,DOD20_2C2C_25degC,CYC,S2000FN6H3,7,5041,25,3.426,20.0,2.0,2.0,25.0,40008.0,626931.493877487,10.000007542956155,15.670545001561901,2.2304532527923584,3.80098557472229,3.5623795986175537,0.31412503123283386,-2.4001355171203613,2.4000985622406006,-0.02457728423178196,1.427918791770935,24.87529945373535,27.61758041381836,26.174793243408203,0.5975638628005981,-2.1586539844520303e-07,1.0920846462249756,1.0920848846435547,1208.0,48.41602012195819,48.556972891211274,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN6H3_CYC_at25degC_V09_5082.ird,DOD20_2C2C_25degC,CYC,S2000FN6H3,9,5082,25,3.423,20.0,2.0,2.0,25.0,39966.0,626645.6446015979,10.000004190951586,15.67986099340918,2.2615511417388916,3.800794839859009,3.562892198562622,0.3098237216472626,-2.4000985622406006,2.401156425476074,-0.02470371499657631,1.428721308708191,24.969579696655273,27.623699188232422,26.198965072631836,0.5958848595619202,-1.9106401794033445e-07,1.0799498558044434,1.0799500942230225,1208.0,48.40140606680258,48.55305416077142,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN6H3_CYC_at25degC_V11_5127.ird,DOD20_2C2C_25degC,CYC,S2000FN6H3,11,5127,25,3.423,20.0,2.0,2.0,25.0,39968.0,626564.755917576,10.000006704009138,15.677052466224033,2.247814655303955,3.80098557472229,3.5620598793029785,0.3120526075363159,-2.400082588195801,2.4016852378845215,-0.02457384392619133,1.4288506507873535,24.92091941833496,27.544269561767578,26.085784912109375,0.5777035355567932,-1.9097501535725314e-07,1.090617060661316,1.090617299079895,1208.0,48.41543237615809,48.55394182606527,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN6H3_CYC_at25degC_V13_5175.ird,DOD20_2C2C_25degC,CYC,S2000FN6H3,13,5175,25,3.422,20.0,2.0,2.0,25.0,39961.0,626398.145596422,10.000004191009793,15.67562926917973,2.2495317459106445,3.80098557472229,3.561863422393799,0.3118005096912384,-2.40008807182312,2.402425765991211,-0.024572445079684258,1.429058313369751,24.933080673217773,27.52899932861328,26.090200424194336,0.5767823457717896,-1.9320000888001232e-07,1.0872740745544434,1.0872743129730225,1208.0,48.4117992018039,48.552927936186435,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN6H3_CYC_at25degC_V15_5204.ird,DOD20_2C2C_25degC,CYC,S2000FN6H3,15,5204,25,3.422,20.0,2.0,2.0,25.0,39951.0,626237.7934609479,10.000008382019587,15.675539260599448,2.25048565864563,3.800794839859009,3.561552047729492,0.3117184042930603,-2.4001779556274414,2.402531623840332,-0.024635672569274902,1.4292826652526855,25.036640167236328,27.51679039001465,26.08272361755371,0.5674231648445129,-1.9619409385995823e-07,1.0822582244873047,1.0822584629058838,1208.0,48.40584396113607,48.55083810119846,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN6H3_CYC_at25degC_V17_5264.ird,DOD20_2C2C_25degC,CYC,S2000FN6H3,17,5264,25,3.422,20.0,2.0,2.0,25.0,39938.0,626007.2158909229,10.0000033529941,15.674868314868995,2.2756690979003906,3.800794839859009,3.562011241912842,0.3078562915325165,-2.4002044200897217,2.4036951065063477,-0.024729324504733086,1.4295107126235962,24.981740951538086,27.596200942993164,26.1827449798584,0.5920516848564148,-1.8106292998254503e-07,1.0698301792144775,1.0698304176330566,1208.0,48.395504361854755,48.547879050408135,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN6H3_CYC_at25degC_V19_5300.ird,DOD20_2C2C_25degC,CYC,S2000FN6H3,19,5300,25,3.418,20.0,2.0,2.0,25.0,39915.0,625853.0027738741,10.000007543014362,15.680037149217668,2.235222816467285,3.800794839859009,3.560231924057007,0.31400325894355774,-2.4000985622406006,2.404012441635132,-0.024600962176918983,1.4302016496658325,24.91179084777832,27.60841941833496,26.1503849029541,0.597378671169281,-1.76363187165407e-07,1.0853780508041382,1.0853781700134277,1208.0,48.41181976342065,48.548755294330014,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN6H3_CYC_at25degC_V21_5330.ird,DOD20_2C2C_25degC,CYC,S2000FN6H3,21,5330,25,3.417,20.0,2.0,2.0,25.0,39895.0,625773.455238716,10.000010055013263,15.685904026638491,2.245525360107422,3.800794839859009,3.56023907661438,0.31265151500701904,-2.400109052658081,2.404118299484253,-0.024624107405543327,1.430640697479248,24.85095977783203,27.57685089111328,26.11974334716797,0.5970867872238159,-1.6457227047794731e-07,1.0841230154037476,1.084123134613037,1208.0,48.40971032632544,48.54773153127409,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN6H3_CYC_at25degC_V23_5360.ird,DOD20_2C2C_25degC,CYC,S2000FN6H3,23,5360,25,16.726,20.0,2.0,2.0,25.0,190877.0,2916341.988805584,10.000005865003914,15.278725396621807,2.2579262256622314,3.800794839859009,3.6088521480560303,0.20562762022018433,-2.4003100395202637,2.4048588275909424,-0.029735039919614792,1.4575073719024658,24.981740951538086,27.706159591674805,26.236833572387695,0.5790867805480957,-1.7354041403905285e-07,1.135463833808899,1.1354639530181885,6008.0,237.74191780782164,240.56422453352877,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN6H3_CYC_at25degC_V25_5416.ird,DOD20_2C2C_25degC,CYC,S2000FN6H3,25,5416,25,3.423,20.0,2.0,2.0,25.0,39954.0,625961.246635656,10.000004191009793,15.667440408371238,2.248387098312378,3.800794839859009,3.5600695610046387,0.31178757548332214,-2.400130271911621,2.404329776763916,-0.024715853855013847,1.4292314052581787,24.908750534057617,27.56566047668457,26.141775131225586,0.5911761522293091,-1.63960535815022e-07,1.068021297454834,1.0680214166641235,1208.0,48.392339752558435,48.54341577748454,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN72C_CYC_at25degC_V01_4925.ird,DOD20_2C2C_25degC,CYC,S2000FN72C,1,4925,25,3.35,20.0,2.0,2.0,25.0,38700.0,585136.829259979,10.000004187982995,15.120205412542418,2.258448839187622,3.8008320331573486,3.6154048442840576,0.18269605934619904,-2.400172710418701,2.405569314956665,-0.025457099080085754,1.4507189989089966,24.960460662841797,27.755029678344727,26.21961784362793,0.6371797323226929,-1.1220306106451972e-07,1.0938583612442017,1.0938584804534912,1208.0,48.41361731454916,48.56427226491125,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN72C_CYC_at25degC_V03_4959.ird,DOD20_2C2C_25degC,CYC,S2000FN72C,3,4959,25,3.434,20.0,2.0,2.0,25.0,40075.0,627767.5484417649,10.000008382019587,15.665208076103331,2.2496745586395264,3.8008320331573486,3.5657403469085693,0.31099748611450195,-2.4001619815826416,2.4051461219787598,-0.02458244003355503,1.4259521961212158,24.978700637817383,27.776409149169922,26.202133178710938,0.6490532159805298,-1.2973494278867292e-07,1.0923891067504883,1.0923892259597778,1208.0,48.41206363508997,48.562125371048815,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN72C_CYC_at25degC_V05_5001.ird,DOD20_2C2C_25degC,CYC,S2000FN72C,5,5001,25,3.428,20.0,2.0,2.0,25.0,40012.0,627314.628350074,10.000009219998901,15.678554106372596,2.250818967819214,3.80102276802063,3.5651843547821045,0.3110174834728241,-2.4000985622406006,2.4050402641296387,-0.0245860256254673,1.4274169206619263,24.954370498657227,27.764190673828125,26.209375381469727,0.651505172252655,-7.443904337378626e-08,1.0921306610107422,1.0921307802200317,1208.0,48.417079033408484,48.56206055830932,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN72C_CYC_at25degC_V07_5042.ird,DOD20_2C2C_25degC,CYC,S2000FN72C,7,5042,25,3.424,20.0,2.0,2.0,25.0,39974.0,627082.6550292,10.000005865003914,15.687655543221675,2.2325072288513184,3.80102276802063,3.5641393661499023,0.31358808279037476,-2.4000985622406006,2.4046170711517334,-0.024655254557728767,1.4282222986221313,24.908750534057617,27.785579681396484,26.21488380432129,0.6555007100105286,-1.2520904135726596e-07,1.0893490314483643,1.0893491506576538,1208.0,48.41410887080336,48.560842537314755,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN72C_CYC_at25degC_V09_5083.ird,DOD20_2C2C_25degC,CYC,S2000FN72C,9,5083,25,3.424,20.0,2.0,2.0,25.0,39962.0,626764.7479623699,10.000004191009793,15.68441099978404,2.2660787105560303,3.8008320331573486,3.5647454261779785,0.3088085353374481,-2.400172710418701,2.4050402641296387,-0.024768130853772163,1.4285948276519775,25.0,27.78862953186035,26.24394989013672,0.6513298153877258,-1.3444413582419656e-07,1.076611042022705,1.0766111612319946,1208.0,48.39773278093269,48.55709791685872,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN72C_CYC_at25degC_V11_5137.ird,DOD20_2C2C_25degC,CYC,S2000FN72C,11,5137,25,3.417,20.0,2.0,2.0,25.0,39897.0,626146.507970913,10.000011733005522,15.694468316896756,2.242616891860962,3.8008320331573486,3.563162326812744,0.3127932548522949,-2.4000508785247803,2.405675172805786,-0.02476799115538597,1.4302411079406738,24.99390983581543,27.767250061035156,26.177579879760742,0.6370359063148499,-1.1647449582596892e-07,1.077462911605835,1.0774630308151245,1208.0,48.39763050859176,48.5551253190739,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN72C_CYC_at25degC_V13_5187.ird,DOD20_2C2C_25degC,CYC,S2000FN72C,13,5187,25,3.413,20.0,2.0,2.0,25.0,39843.0,625832.7064631741,10.000007543014362,15.707863723286334,2.2618823051452637,3.80102276802063,3.5636353492736816,0.30979663133621216,-2.4001142978668213,2.405251979827881,-0.024774914607405663,1.4314392805099487,25.0,27.72447967529297,26.183629989624023,0.6394060850143433,-1.310891661887581e-07,1.0759477615356445,1.075947880744934,1208.0,48.40167639346115,48.55526942250932,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN72C_CYC_at25degC_V15_5231.ird,DOD20_2C2C_25degC,CYC,S2000FN72C,15,5231,25,3.41,20.0,2.0,2.0,25.0,39803.0,625513.399455848,10.000003353001375,15.715627341737806,2.273327112197876,3.8008320331573486,3.5634708404541016,0.3080787658691406,-2.400172710418701,2.4058868885040283,-0.02484258823096752,1.432394027709961,25.02136993408203,27.773359298706055,26.224853515625,0.6411749124526978,-1.1550802980764274e-07,1.0736242532730103,1.0736243724822998,1208.0,48.39772817302173,48.5529952972255,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN72C_CYC_at25degC_V17_5265.ird,DOD20_2C2C_25degC,CYC,S2000FN72C,17,5265,25,3.406,20.0,2.0,2.0,25.0,39768.0,625278.273350817,10.000004191009793,15.723546492086829,2.270275115966797,3.8008320331573486,3.5628960132598877,0.30869635939598083,-2.4003841876983643,2.406944990158081,-0.024867098778486252,1.4331969022750854,25.018310546875,27.748920440673828,26.219589233398438,0.6371563076972961,-1.2336217025676888e-07,1.0715184211730957,1.0715185403823853,1208.0,48.397127135329754,48.55189007281343,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN72C_CYC_at25degC_V19_5301.ird,DOD20_2C2C_25degC,CYC,S2000FN72C,19,5301,25,3.403,20.0,2.0,2.0,25.0,39732.0,625236.875784648,10.000006703980034,15.73675154878176,2.238801956176758,3.8008320331573486,3.5616891384124756,0.3134492337703705,-2.4000720977783203,2.405569314956665,-0.024769900366663933,1.434008240699768,24.899620056152344,27.755029678344727,26.179285049438477,0.6410930156707764,-1.2487107881042903e-07,1.0835860967636108,1.0835862159729004,1208.0,48.40958240816928,48.552835550161134,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN72C_CYC_at25degC_V21_5331.ird,DOD20_2C2C_25degC,CYC,S2000FN72C,21,5331,25,3.404,20.0,2.0,2.0,25.0,39750.0,625240.405756656,10.000010894029401,15.729714099893226,2.2489113807678223,3.8008320331573486,3.561783790588379,0.31205615401268005,-2.4001779556274414,2.405569314956665,-0.024740729480981827,1.433707594871521,24.887460708618164,27.693939208984375,26.142505645751953,0.6386470794677734,-1.0752054890872387e-07,1.082938313484192,1.0829384326934814,1208.0,48.410157392229856,48.55173020312689,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN72C_CYC_at25degC_V23_5362.ird,DOD20_2C2C_25degC,CYC,S2000FN72C,23,5362,25,16.689,20.0,2.0,2.0,25.0,190461.0,2912741.761539769,10.000005027279258,15.293194169588201,2.2624545097351074,3.8008320331573486,3.6102144718170166,0.20436792075634003,-2.400278329849243,2.4063100814819336,-0.029766526073217392,1.459587574005127,24.996950149536133,27.8710994720459,26.284229278564453,0.6428194046020508,-1.2231728874212422e-07,1.1455931663513184,1.145593285560608,6008.0,237.74725705852808,240.56833572334662,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FN72C_CYC_at25degC_V25_5417.ird,DOD20_2C2C_25degC,CYC,S2000FN72C,25,5417,25,3.412,20.0,2.0,2.0,25.0,39838.0,625398.900536153,10.000005030000466,15.69894571720142,2.2481484413146973,3.8006412982940674,3.5613253116607666,0.31167590618133545,-2.400172710418701,2.408003091812134,-0.02482566051185131,1.4317783117294312,24.951330184936523,27.72447967529297,26.18988609313965,0.6377696990966797,-9.31801622527928e-08,1.0669711828231812,1.0669713020324707,1208.0,48.39198437943261,48.5473433802562,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FPG1Z_CYC_at25degC_V01_4921.ird,DOD20_2C2C_25degC,CYC,S2000FPG1Z,1,4921,25,3.372,20.0,2.0,2.0,25.0,38868.0,586262.6438219141,10.000005865993444,15.083815159953533,2.257474184036255,3.8007872104644775,3.6137540340423584,0.18419085443019867,-2.4001686573028564,2.4076647758483887,-0.025422394275665283,1.4467171430587769,24.68368911743164,27.568710327148438,25.971431732177734,0.6306827664375305,-1.3122364350692806e-07,1.080947995185852,1.0809481143951416,1208.0,48.39975284809976,48.557788106137046,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FPG1Z_CYC_at25degC_V03_4957.ird,DOD20_2C2C_25degC,CYC,S2000FPG1Z,3,4957,25,3.456,20.0,2.0,2.0,25.0,40246.0,629069.99994113,10.000003353052307,15.631010061899117,2.249274253845215,3.8009777069091797,3.5643746852874756,0.3112999498844147,-2.4001686573028564,2.4072422981262207,-0.024572119116783142,1.4219266176223755,24.68368911743164,27.425159454345703,25.88637351989746,0.6408190131187439,-1.5242818562910543e-07,1.0783287286758423,1.0783288478851318,1208.0,48.39768108530732,48.55585101224034,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FPG1Z_CYC_at25degC_V05_4999.ird,DOD20_2C2C_25degC,CYC,S2000FPG1Z,5,4999,25,3.452,20.0,2.0,2.0,25.0,40191.0,628459.310535502,10.000007541966625,15.637206034722615,2.249464988708496,3.8009777069091797,3.5637803077697754,0.3114113509654999,-2.4002742767333984,2.406925678253174,-0.024487320333719254,1.4234203100204468,24.735389709472656,27.590099334716797,25.974754333496094,0.6411494016647339,-1.7864327617189701e-07,1.0859379768371582,1.0859380960464478,1208.0,48.40553205080586,48.555836958496954,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FPG1Z_CYC_at25degC_V07_5040.ird,DOD20_2C2C_25degC,CYC,S2000FPG1Z,7,5040,25,3.45,20.0,2.0,2.0,25.0,40176.0,628213.312985256,10.000004191009793,15.636921293970278,2.2336370944976807,3.8009777069091797,3.5629043579101562,0.31361743807792664,-2.4001686573028564,2.4082980155944824,-0.024504153057932854,1.423814296722412,24.622859954833984,27.5931396484375,25.978452682495117,0.6532688736915588,-1.761575418868233e-07,1.0829288959503174,1.082929015159607,1208.0,48.40259427166852,48.55434562450764,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FPG1Z_CYC_at25degC_V09_5081.ird,DOD20_2C2C_25degC,CYC,S2000FPG1Z,9,5081,25,3.449,20.0,2.0,2.0,25.0,40161.0,628084.4210251169,10.0000033529941,15.639552316362474,2.263957977294922,3.8007872104644775,3.563474178314209,0.30932629108428955,-2.400131940841675,2.4072422981262207,-0.024656327441334724,1.424028754234314,24.720190048217773,27.443479537963867,25.92265510559082,0.6429691910743713,-1.768134723079129e-07,1.0686638355255127,1.0686639547348022,1208.0,48.38537981931471,48.550664579698086,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FPG1Z_CYC_at25degC_V11_5126.ird,DOD20_2C2C_25degC,CYC,S2000FPG1Z,11,5126,25,3.445,20.0,2.0,2.0,25.0,40117.0,627670.03850613,10.00000838105916,15.646376470887676,2.251181125640869,3.8009777069091797,3.5625553131103516,0.3114658296108246,-2.4002742767333984,2.4078757762908936,-0.02455267682671547,1.425228238105774,24.714099884033203,27.5839900970459,25.950246810913086,0.644483208656311,-1.7003760888201214e-07,1.0786516666412354,1.078651785850525,1208.0,48.40005931364062,48.55155643179324,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FPG1Z_CYC_at25degC_V13_5174.ird,DOD20_2C2C_25degC,CYC,S2000FPG1Z,13,5174,25,3.441,20.0,2.0,2.0,25.0,40067.0,627417.0235276701,10.000005865003914,15.659587269197576,2.2523252964019775,3.8009777069091797,3.562161922454834,0.31140080094337463,-2.4001686573028564,2.4073479175567627,-0.02461293525993824,1.4262877702713013,24.668479919433594,27.5839900970459,25.95274543762207,0.649712860584259,-1.8583897087864898e-07,1.0753419399261475,1.0753421783447266,1208.0,48.40021931739705,48.55050404977126,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FPG1Z_CYC_at25degC_V15_5203.ird,DOD20_2C2C_25degC,CYC,S2000FPG1Z,15,5203,25,3.442,20.0,2.0,2.0,25.0,40082.0,627476.440601369,10.00000502995681,15.655209216371073,2.25270676612854,3.8007872104644775,3.56192684173584,0.3113674521446228,-2.4001686573028564,2.4077701568603516,-0.024676812812685966,1.4258732795715332,24.7110595703125,27.400720596313477,25.852760314941406,0.6383312940597534,-1.8173439286783832e-07,1.067215085029602,1.0672153234481812,1208.0,48.389500849182156,48.54843550022305,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FPG1Z_CYC_at25degC_V17_5263.ird,DOD20_2C2C_25degC,CYC,S2000FPG1Z,17,5263,25,3.441,20.0,2.0,2.0,25.0,40054.0,627283.910770164,10.000003352004569,15.66134648516126,2.278832197189331,3.8007872104644775,3.562390089035034,0.3073653280735016,-2.4001424312591553,2.4087204933166504,-0.024788498878479004,1.4264423847198486,24.723230361938477,27.50152015686035,25.911964416503906,0.6435253024101257,-1.8106526056271832e-07,1.060962200164795,1.060962438583374,1208.0,48.37825271521654,48.545740510198996,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FPG1Z_CYC_at25degC_V19_5299.ird,DOD20_2C2C_25degC,CYC,S2000FPG1Z,19,5299,25,3.436,20.0,2.0,2.0,25.0,40017.0,626932.309714161,10.00000419098069,15.667040926483434,2.2385952472686768,3.8007872104644775,3.560575485229492,0.31349632143974304,-2.4001212120056152,2.4076647758483887,-0.024629123508930206,1.4275039434432983,24.698890686035156,27.614530563354492,25.951644897460938,0.6448032259941101,-1.6591934581811074e-07,1.0745184421539307,1.0745185613632202,1208.0,48.39838933132619,48.546355203256226,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FPG1Z_CYC_at25degC_V21_5329.ird,DOD20_2C2C_25degC,CYC,S2000FPG1Z,21,5329,25,3.434,20.0,2.0,2.0,25.0,39996.0,626691.421917681,10.000006704009138,15.66924420346746,2.2490835189819336,3.8007872104644775,3.560612201690674,0.312152624130249,-2.4001002311706543,2.4080870151519775,-0.02465599961578846,1.428045392036438,24.580280303955078,27.580930709838867,25.940509796142578,0.6540958881378174,-1.7201600144289841e-07,1.0716019868850708,1.0716021060943604,1208.0,48.3925731748749,48.545390616477945,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FPG1Z_CYC_at25degC_V23_5361.ird,DOD20_2C2C_25degC,CYC,S2000FPG1Z,23,5361,25,16.824,20.0,2.0,2.0,25.0,191460.0,2921052.144814766,10.000005865003914,15.256802473713776,2.260715961456299,3.8007872104644775,3.6088974475860596,0.20595785975456238,-2.4002742767333984,2.4093539714813232,-0.029679058119654655,1.4545152187347412,24.732349395751953,27.718379974365234,26.034944534301758,0.6467897295951843,-1.7199535307099723e-07,1.097556471824646,1.0975565910339355,6008.0,237.7015505719912,240.5618613807512,ok
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD20_2C2C_25degC/Cycling_Periods/S2000FPG1Z_CYC_at25degC_V25_5415.ird,DOD20_2C2C_25degC,CYC,S2000FPG1Z,25,5415,25,3.438,20.0,2.0,2.0,25.0,40038.0,627097.358637205,10.000005030000466,15.662945741119591,2.2523252964019775,3.8007872104644775,3.5604641437530518,0.31126824021339417,-2.4003798961639404,2.4086148738861084,-0.024859102442860603,1.426719069480896,24.641109466552734,27.40683937072754,25.871334075927734,0.6441081762313843,-1.7086102843677509e-07,1.052751898765564,1.0527520179748535,1208.0,48.367233814989675,48.5411863801396,ok
